topic_id,topic_name,subfield_id,subfield_name,field_id,field_name,domain_id,domain_name,keywords,summary,wikipedia_url
11311,Soil and Water Nutrient Dynamics,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,Nutrient Cycling; Water Quality; Hyporheic Zone; Phosphorus Management; Nitrogen Dynamics; Stream Restoration; Agricultural Pollution; Riparian Buffers; Watershed Management; Eutrophication,"This cluster of papers focuses on the biogeochemical cycling of nutrients, particularly nitrogen and phosphorus, in the interface of terrestrial and aquatic ecosystems. It explores topics such as nutrient hot spots and hot moments, control of nitrogen and phosphorus export from watersheds, hyporheic flow and transport processes, agricultural impacts on water quality, and strategies for mitigating eutrophication. The research also delves into the effectiveness of riparian buffers, stream restoration, and watershed management in addressing nutrient pollution.",https://en.wikipedia.org/wiki/Nutrient_cycling
11869,Per- and polyfluoroalkyl substances research,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,Perfluoroalkyl Substances; Polyfluoroalkyl Compounds; PFASs; Environmental Contamination; Toxicological Findings; Global Distribution; Health Effects; Exposure Pathways; Biological Monitoring; Wastewater Treatment,"This cluster of papers focuses on the environmental contamination, global distribution, monitoring, and toxicological findings of perfluoroalkyl and polyfluoroalkyl substances (PFASs). It explores their sources, fate, transport, bioaccumulation, and potential health effects on humans and wildlife. The papers also discuss exposure pathways, biological monitoring, and the presence of PFASs in various environmental compartments.",https://en.wikipedia.org/wiki/Per-_and_polyfluoroalkyl_substances
11923,Mine drainage and remediation techniques,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,Remediation; Sulfate-Reducing Bacteria; Metal Removal; Bioreactors; Sulfide Precipitation; Passive Treatment; Geochemistry; Mineralogy; Wetlands; Environmental Impacts,"This cluster of papers focuses on the remediation and biogeochemical aspects of acid mine drainage, covering topics such as sulfate-reducing bacteria, metal removal mechanisms, passive treatment in bioreactors, geochemistry, mineralogy, and environmental impacts. The research explores various options for preventing, treating, and recovering resources from acid mine drainage, with a particular emphasis on the ecological and biotechnological approaches.",https://en.wikipedia.org/wiki/Acid_mine_drainage
11985,Marine Toxins and Detection Methods,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,Harmful Algal Blooms; Marine Toxins; Dinoflagellates; Shellfish Poisoning; Neurotoxins; Ciguatera; Saxitoxin; Domoic Acid; Tetrodotoxin; Public Health,"This cluster of papers focuses on the study of harmful algal blooms, particularly the production and effects of marine toxins produced by dinoflagellates. It covers a wide range of topics including shellfish poisoning, neurotoxins such as saxitoxin and tetrodotoxin, ciguatera, domoic acid toxicity, and the public health implications of these marine toxins.",https://en.wikipedia.org/wiki/Harmful_algal_bloom
12822,Turfgrass Adaptation and Management,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,Turfgrass; Biogeochemical Cycling; Nitrogen Leaching; Drought Resistance; Soil Temperatures; Fertilizer Management; Root Physiology; Water Quality; Heat Stress Tolerance; Biodiversity Conservation,"This cluster of papers focuses on the biogeochemical cycling, management practices, and physiological responses of turfgrasses, particularly in relation to nitrogen leaching, drought resistance, soil temperatures, fertilizer effects on water quality, and heat stress tolerance. It also explores the role of golf courses in biodiversity conservation and ecosystem management.",https://en.wikipedia.org/wiki/Turf_management
12896,Sustainable Agricultural Systems Analysis,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,Agricultural Sustainability; Environmental Impact; Farm Level Assessment; Sustainability Indicators; Agri-environmental Systems; Multi-criteria Assessment; Livestock Farming; Sustainable Development; Integrated Assessment; Rural Planning,"This cluster of papers focuses on the evaluation of environmental impact and sustainability of agricultural systems at the farm level. It includes the development and comparison of indicator-based methods, assessment frameworks, and tools for measuring sustainability in agri-environmental systems. The papers cover a wide range of topics such as multi-criteria assessment, livestock farming, sustainable development, and integrated assessment for rural planning.",https://en.wikipedia.org/wiki/Agricultural_sustainability
13092,Environmental Chemistry and Analysis,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,Surfactants; Biodegradation; Quaternary Ammonium Compounds; Environmental Fate; Toxicity; Chelating Agents; Anaerobic Degradation; Wastewater Treatment; Ecotoxicity; Microbial Community,"This cluster of papers focuses on the fate, behavior, biodegradation, and environmental impact of surfactants and their degradation products in various environmental compartments. It covers topics such as the occurrence, microbial degradation, toxicity, and ecological risks associated with surfactants, quaternary ammonium compounds, chelating agents, and their effects on wastewater treatment processes.",https://en.wikipedia.org/wiki/Surfactant
13180,Chemistry and Chemical Engineering,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,Sustainable Chemistry; Solvent Selection; Green Engineering; Metrics; Catalysis; Life Cycle Assessment; Circular Economy; Process Mass Intensity; Medicinal Chemistry; Environmental Impact,"This cluster of papers focuses on the principles and applications of green chemistry, with a particular emphasis on sustainable chemistry, solvent selection, green engineering, metrics for assessing greenness, catalysis, life cycle assessment, circular economy, process mass intensity, medicinal chemistry, and environmental impact. The papers cover various aspects of incorporating green chemistry into research, development, and manufacturing processes across the pharmaceutical and chemical industries.",https://en.wikipedia.org/wiki/Green_chemistry
10089,Avian ecology and behavior,2303,Ecology,23,Environmental Science,3,Physical Sciences,Avian Ecology; Climate Change; Migration Patterns; Population Declines; Phenological Changes; Habitat Selection; Model Selection; Multimodel Inference; Agricultural Intensification; Conservation Actions,"This cluster of papers focuses on the ecological impacts of climate change on avian populations, including migration patterns, population declines, phenological changes, and habitat selection. It also discusses model selection and multimodel inference in the context of avian ecology, as well as the effects of agricultural intensification and conservation actions on bird populations.",https://en.wikipedia.org/wiki/Effects_of_climate_change_on_birds
10111,Remote Sensing in Agriculture,2303,Ecology,23,Environmental Science,3,Physical Sciences,Remote Sensing; Vegetation Monitoring; Phenology; MODIS; Landsat; NDVI; Global Change; Climate; Biomass Estimation; Machine Learning,"This cluster of papers focuses on the use of remote sensing technology, particularly MODIS and Landsat data, for monitoring vegetation dynamics, phenology, and biomass estimation in response to global change and climate variability. The papers also explore the application of machine learning techniques for land cover classification and the assessment of ecological responses to environmental change.",https://en.wikipedia.org/wiki/Remote_sensing
